"","OBJECTID","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","Event_Date","CPA","ObType","ObOrder","Year_","Ship","Observer","ObLocation","Approx","Species","Count_","IS_WW","WW_Speed","LAT","LONG_","Y_PROJ","X_PROJ","NDateS","NDateD","WptID","DateD","TimeD","DateTim","DateTxt","TimeTxt","TrkID","Vessel_Azi","X_GPS_UTM","Y_GPS_UTM","Vessel_Kts","X_BB_UTM","Y_BB_UTM","X_MM_UTM","Y_MM_UTM","BB_MM_Azi","distance","BB_MM_Bear","Month_","season","Direction","Orientation","Behavior","Clouds","Rain","Wind","SeaState","Visibility"
"1958",3440,"2012-05-24-N","2012-05-24-N-023","2012-05-24-N-023","5/24/2012","Y","Single",1,2012,"Sapphire Princess","Nat","Starboard","y","humpback whale",1,"n",0,58.61872357,0,58.61872357,-136.094115,"5/24/2012","5/24/2012",354,"5/24/2012","14:46:14","5/24/2012",20120524,"14:46:14",66948,146.4383299,436448.8237,6498115.98,19.25255845,436469.9028,6498091.443,436181.8214,6497579.01,209.3439785,587.8593858,62.9056486,5,0,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"1959",4303,"2012-07-09-N","2012-07-09-N-023","2012-07-09-N-023","7/9/2012","N","MultiOb",2,2012,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.80467517,0,58.80467517,-136.4538329,"7/9/2012","7/9/2012",1162,"7/9/2012","13:24:12","7/9/2012",20120709,"13:24:12",222490,127.9515183,416005.559,6519214.452,18.17121884,416016.157,6519203.65,416604.5365,6519183.569,91.95469792,588.7220502,-35.9968204,7,1,"WT-With/To","45-45-degrees","BL-Blowing","100","moderate","moderate","1'","poor"
"1960",2679,"2012-07-20-N","2012-07-20-N-005","2012-07-20-N-005","7/20/2012","Y","Single",1,2012,"Statendam","Nat","Port","y","humpback whale",1,"n",0,58.54109399,0,58.54109399,-136.061498,"7/20/2012","7/20/2012",1296,"7/20/2012","7:34:40","7/20/2012",20120720,"07:34:40",255828,356.9802103,438206.6079,6489442.698,14.83602328,438207.8413,6489457.283,437797.3786,6489881.239,315.9264263,590.1000737,-41.05378403,7,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","90","none","moderate","1'","excellent"
"1961",3957,"2012-05-06-N","2012-05-06-N-007","2012-05-06-N-007","5/6/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"n",0,58.73845227,0,58.73845227,-136.2719041,"5/6/2012","5/6/2012",64,"5/6/2012","8:13:03","5/6/2012",20120506,"08:13:03",12866,314.2523851,426375.5658,6511627.708,18.45118007,426367.8598,6511632.423,425852.2689,6511920.797,299.2186002,590.7566109,-15.03378489,5,0,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","heavy","strong","calm","poor"
"1962",4501,"2012-07-18-N","2012-07-18-N-020","2012-07-18-N-020","7/18/2012","Y","Single",1,2012,"Zuiderdam","Nat","Starboard","n","humpback whale",1,"n",0,58.88345291,0,58.88345291,-136.7404332,"7/18/2012","7/18/2012",1283,"7/18/2012","12:54:08","7/18/2012",20120718,"12:54:08",254026,100.7251481,399677.5805,6528379.181,18.0731498,399692.0029,6528378.485,399567.8182,6527799.675,192.1093275,591.9820328,91.38417943,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","90","none","moderate","calm","excellent"
"1963",3254,"2012-05-31-N","2012-05-31-N-008","2012-05-31-N-008","5/31/2012","Y","Single",1,2012,"Diamond Princess","Nat","Starboard","n","humpback whale",1,"y",13,58.60168811,0,58.60168811,-136.0769555,"5/31/2012","5/31/2012",442,"5/31/2012","6:57:34","5/31/2012",20120531,"06:57:34",81059,344.0620007,437415.0366,6496203.218,12.89544759,437402.3758,6496232.986,437925.9721,6496509.467,62.16402175,592.1106213,78.10202106,5,0,"G-Against","0-Parallel","BL-Blowing","100","moderate","moderate","calm","poor"
"1964",3971,"2012-06-24-N","2012-06-24-N-027","2012-06-24-N-027","6/24/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"n",0,58.70409007,0,58.70409007,-136.2118483,"6/24/2012","6/24/2012",941,"6/24/2012","15:33:15","6/24/2012",20120624,"15:33:15",170834,142.1912065,429782.4996,6507737.603,19.32719582,429789.4805,6507731.868,429555.962,6507182.246,203.0192101,597.1733601,60.82800357,6,1,"T-Toward","90-Perpendicular","BL-Blowing","95","none","moderate","calm","excellent"
"1965",4499,"2012-07-15-N","2012-07-15-N-014","2012-07-15-N-014","7/15/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"n",0,58.88215883,0,58.88215883,-136.7483468,"7/15/2012","7/15/2012",1244,"7/15/2012","9:35:51","7/15/2012",20120715,"09:35:51",245056,273.7534405,399217.7237,6528247.01,14.59796665,399208.8017,6528245.591,399178.46,6527648.513,182.9090898,597.8488691,-90.84435066,7,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","calm","excellent"
"1966",3695,"2012-06-03-N","2012-06-03-N-032","2012-06-03-N-032","6/3/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"y",13,58.64822955,0,58.64822955,-136.1312162,"6/3/2012","6/3/2012",528,"6/3/2012","15:23:19","6/3/2012",20120603,"15:23:19",99666,144.2758276,434349.3277,6501436.737,12.88685734,434356.0954,6501430.753,434955.0792,6501497.457,83.6455488,602.686561,-60.6302788,6,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","25","none","light","calm","excellent"
"1967",3630,"2012-05-05-N","2012-05-05-N-006","2012-05-05-N-006","5/5/2012","Y","Single",1,2012,"Carnival Spirit","Nat","Starboard","n","humpback whale",1,"n",0,58.63815358,0,58.63815358,-136.1081857,"5/5/2012","5/5/2012",32,"5/5/2012","7:55:58","5/5/2012",20120505,"07:55:58",6693,320.5202658,435667.3077,6500292.623,18.84087006,435652.7758,6500303.973,436021.0013,6500788.112,37.25580677,608.2604273,76.73554098,5,0,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","moderate","1'","excellent"
"1968",4141,"2012-05-27-N","2012-05-27-N-018","2012-05-27-N-018","5/27/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"n",0,58.75555269,0,58.75555269,-136.3225692,"5/27/2012","5/27/2012",408,"5/27/2012","8:15:08","5/27/2012",20120527,"08:15:08",74787,308.3814234,423480.6179,6513588.305,18.52677288,423472.47,6513592.207,422947.2055,6513939.778,303.4928177,629.8475467,-4.888605684,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","light","calm","good"
"1969",2870,"2012-09-13-N","2012-09-13-N-002","2012-09-13-N-002","9/13/2012","Y","Single",1,2012,"Sapphire Princess","Nat","Starboard","n","humpback whale",1,"n",0,58.55454158,0,58.55454158,-136.0643182,"9/13/2012","9/13/2012",2081,"9/13/2012","7:20:07","9/13/2012",20120913,"07:20:07",434023,359.9545223,438066.1675,6490942.47,18.64504547,438062.142,6490974.567,437634.6278,6491455.931,318.3907285,643.8009796,-41.56379381,9,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","poor"
"1970",1943,"2012-06-17-N","2012-06-17-N-002","2012-06-17-N-002","6/17/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.48061462,0,58.48061462,-136.0485461,"6/17/2012","6/17/2012",779,"6/17/2012","6:55:04","6/17/2012",20120617,"06:55:04",138961,340.6528202,438855.4518,6482697.469,11.71516597,438850.6461,6482705.119,439421.8609,6483015.936,61.44786862,650.3029588,80.79504843,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","moderate","calm","poor-fog"
"1971",4122,"2012-06-06-N","2012-06-06-N-042","2012-06-06-N-042","6/6/2012","N","MultiOb",2,2012,"Zuiderdam","Nat","Starboard","n","humpback whale",1,"n",0,58.75155545,0,58.75155545,-136.304911,"6/6/2012","6/6/2012",613,"6/6/2012","14:00:44","6/6/2012",20120606,"14:00:44",112556,128.2071699,424493.5106,6513123.251,18.6474477,424506.77,6513115.359,425061.4884,6512751.475,123.264076,663.4185318,-4.943093888,6,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","50","none","moderate","1'","excellent"
"1972",2179,"2012-08-06-N","2012-08-06-N-022","2012-08-06-N-022","8/6/2012","N","MultiOb",3,2012,"Sapphire Princess","Nat","Starboard","y","humpback whale",3,"y",13,58.52376482,0,58.52376482,-136.0618016,"8/6/2012","8/6/2012",1594,"8/6/2012","18:48:02","8/6/2012",20120806,"18:48:02",320303,178.6401773,438158.4312,6487513.656,13.21753307,438163.1918,6487481.66,438355.5243,6486842.253,163.2588027,667.7071814,-15.3813746,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","calm","poor"
"1973",2152,"2012-06-21-N","2012-06-21-N-009","2012-06-21-N-009","6/21/2012","Y","Single",1,2012,"Sapphire Princess","Nat","Starboard","y","humpback whale",1,"y",13,58.50617792,0,58.50617792,-136.0585292,"6/21/2012","6/21/2012",840,"6/21/2012","6:58:17","6/21/2012",20120621,"06:58:17",151849,357.0376215,438318.1645,6485552.637,11.13692007,438312.5109,6485584.487,437841.2833,6486064.703,315.5412508,672.8021463,-41.49637073,6,1,"G-Against","0-Parallel","DN-Dive-no-fluke","50","none","moderate","calm","excellent"
"1974",4164,"2012-06-06-N","2012-06-06-N-040","2012-06-06-N-040","6/6/2012","Y","Single",1,2012,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"n",0,58.75998136,0,58.75998136,-136.3269716,"6/6/2012","6/6/2012",611,"6/6/2012","13:57:59","6/6/2012",20120606,"13:57:59",112523,126.5281103,423235.6947,6514086.396,18.6047668,423249.1797,6514078.896,423921.416,6513946.534,101.1389585,685.1433247,-25.38915178,6,1,"WT-With/To","45-45-degrees","BL-Blowing","50","none","moderate","1'","excellent"
"1975",3977,"2012-06-30-N","2012-06-30-N-023","2012-06-30-N-023","6/30/2012","Y","Single",1,2012,"Coral Princess","Nat","Starboard","y","humpback whale",1,"n",0,58.70502315,0,58.70502315,-136.2250435,"6/30/2012","6/30/2012",1033,"6/30/2012","13:25:58","6/30/2012",20120630,"13:25:58",190612,141.6180869,429019.8879,6507855.381,18.04035176,429030.7692,6507844.864,429645.523,6507541.839,116.239669,685.3806039,-25.37841792,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","strong","2'","good"
"1976",1217,"2012-06-12-N","2012-06-12-N-039","2012-06-12-N-039","6/12/2012","Y","Single",1,2012,"Statendam","Nat","Port","y","humpback whale",1,"n",0,58.49398216,0,58.49398216,-136.0560334,"6/12/2012","6/12/2012",711,"6/12/2012","19:11:43","6/12/2012",20120612,"19:11:43",126598,165.0302321,438442.25,6484192.554,11.34403952,438444.0634,6484178.03,438791.854,6483586.284,149.5556943,686.3829812,-15.47453775,6,1,"GT-Ag/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent"
"1977",4577,"2012-07-20-N","2012-07-20-N-017","2012-07-20-N-017","7/20/2012","Y","Single",1,2012,"Statendam","Nat","Port","y","humpback whale",1,"n",0,58.98436474,0,58.98436474,-136.9514572,"7/20/2012","7/20/2012",1308,"7/20/2012","12:16:34","7/20/2012",20120720,"12:16:34",259211,145.4145897,387843.6186,6539948.177,13.19683291,387850.2027,6539935.104,388475.7393,6539647.827,114.6669337,688.3489624,-30.74765597,7,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","50","none","light","calm","excellent"
"1978",4009,"2012-06-03-N","2012-06-03-N-029","2012-06-03-N-029","6/3/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"n",0,58.71202229,0,58.71202229,-136.2309015,"6/3/2012","6/3/2012",525,"6/3/2012","15:05:00","6/3/2012",20120603,"15:05:00",99446,137.2027484,428694.8001,6508640.837,18.79400263,428702.2532,6508635.732,429073.8673,6508052.578,147.492707,691.4948205,10.28995866,6,1,"WA-With/Aw","45-45-degrees","DN-Dive-no-fluke","10","none","light","1'","excellent"
"1979",2535,"2012-06-24-N","2012-06-24-N-003","2012-06-24-N-003","6/24/2012","N","MultiOb",3,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"y",13,58.52799953,0,58.52799953,-136.0518821,"6/24/2012","6/24/2012",917,"6/24/2012","7:20:39","6/24/2012",20120624,"07:20:39",164923,13.96463178,438743.5206,6487976.033,10.98034045,438743.7058,6487985.066,439135.0527,6488557.277,34.36900487,693.2377032,20.40437308,6,1,"G-Against","0-Parallel","BL-Blowing","0","none","moderate","calm","excellent"
"1980",3426,"2012-05-05-N","2012-05-05-N-028","2012-05-05-N-028","5/5/2012","N","MultiOb",2,2012,"Carnival Spirit","Nat","Starboard","n","humpback whale",1,"n",0,58.61754533,0,58.61754533,-136.0845855,"5/5/2012","5/5/2012",54,"5/5/2012","15:09:56","5/5/2012",20120505,"15:09:56",11900,150.4421686,437000.1882,6497975.816,19.40272026,437012.5471,6497962.132,437613.8677,6497615.165,119.9852864,694.2424023,-30.45688217,5,0,"A-Away","90-Perpendicular","BL-Blowing","100","none","moderate","calm","excellent"
"1981",3728,"2012-06-01-N","2012-06-01-N-025","2012-06-01-N-025","6/1/2012","Y","Single",1,2012,"Island Princess","Nat","Port","y","humpback whale",1,"y",13,58.66312453,0,58.66312453,-136.1595368,"6/1/2012","6/1/2012",494,"6/1/2012","17:06:45","6/1/2012",20120601,"17:06:45",92849,141.5944852,432734.4958,6503123.118,12.42247499,432742.2469,6503110.121,433318.6899,6503508.404,55.35818134,700.6536649,-86.23630382,6,1,"G-Against","0-Parallel","DN-Dive-no-fluke","100","light","moderate","1'","good"
"1982",3708,"2012-05-27-N","2012-05-27-N-017","2012-05-27-N-017","5/27/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"n",0,58.66095143,0,58.66095143,-136.1570501,"5/27/2012","5/27/2012",407,"5/27/2012","7:48:22","5/27/2012",20120527,"07:48:22",74466,323.1018595,432874.5706,6502878.686,13.42287036,432867.6817,6502884.531,432195.4009,6502672.363,252.4845956,704.9657616,-70.61726389,5,0,"G-Against","0-Parallel","DN-Dive-no-fluke","100","moderate","moderate","calm","good"
"1983",638,"2012-06-21-N","2012-06-21-N-005","2012-06-21-N-005","6/21/2012","Y","Single",1,2012,"Sapphire Princess","Nat","Starboard","n","humpback whale",3,"y",13,58.4603543,0,58.4603543,-136.032651,"6/21/2012","6/21/2012",836,"6/21/2012","6:37:34","6/21/2012",20120621,"06:37:34",151600,337.0991383,439747.6519,6480427.472,6.562255152,439731.4759,6480455.485,440189.0379,6481011.107,39.47191415,719.7767504,62.37277582,6,1,"G-Against","0-Parallel","BL-Blowing","50","none","moderate","calm","excellent"
"1984",3427,"2012-05-31-N","2012-05-31-N-029","2012-05-31-N-029","5/31/2012","N","MultiOb",3,2012,"Diamond Princess","Nat","Starboard","n","humpback whale",2,"y",13,58.61756134,0,58.61756134,-136.0899915,"5/31/2012","5/31/2012",463,"5/31/2012","14:47:12","5/31/2012",20120531,"14:47:12",86694,156.504112,436686.2192,6497982.686,13.42965935,436702.6853,6497954.842,437354.4881,6497649.44,115.1054714,719.8039091,-41.39864061,5,0,"GA-Ag/Away","45-45-degrees","RE-Resting","100","none","moderate","calm","excellent"
"1985",2164,"2012-07-20-N","2012-07-20-N-028","2012-07-20-N-028","7/20/2012","Y","Single",1,2012,"Statendam","Nat","Port","y","humpback whale",1,"y",13,58.5229211,0,58.5229211,-136.0612929,"7/20/2012","7/20/2012",1319,"7/20/2012","15:29:16","7/20/2012",20120720,"15:29:16",261523,179.7985665,438186.578,6487419.254,13.15658713,438184.629,6487404.747,437706.6011,6486843.138,220.4036422,737.5057852,40.60507568,7,1,"W-With","0-Parallel","DF-Dive-fluke-up","50","none","light","calm","excellent"
"1986",3263,"2012-08-05-N","2012-08-05-N-004","2012-08-05-N-004","8/5/2012","N","MultiOb",2,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"n",0,58.60362609,0,58.60362609,-136.0407571,"8/5/2012","8/5/2012",1542,"8/5/2012","7:53:57","8/5/2012",20120805,"07:53:57",307819,357.6234723,439521.864,6496385.799,17.82134912,439519.5004,6496394.518,438856.6206,6496733.927,297.1134041,744.7198629,-60.5100682,8,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","none","moderate","calm","excellent"
"1987",4358,"2012-05-27-N","2012-05-27-N-019","2012-05-27-N-019","5/27/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","n","humpback whale",1,"n",0,58.81820893,0,58.81820893,-136.455638,"5/27/2012","5/27/2012",409,"5/27/2012","8:33:34","5/27/2012",20120527,"08:33:34",75009,320.795886,415934.0327,6520723.44,18.31193716,415926.9142,6520729.002,415686.0727,6521435.319,341.171533,746.2494774,20.37564696,5,0,"W-With","0-Parallel","DF-Dive-fluke-up","100","light","light","calm","good"
"1988",1688,"2012-06-04-N","2012-06-04-N-002","2012-06-04-N-002","6/4/2012","Y","Single",1,2012,"Diamond Princess","Nat","Starboard","y","humpback whale",1,"y",20,58.45081452,0,58.45081452,-136.0218068,"6/4/2012","6/4/2012",535,"6/4/2012","9:27:19","6/4/2012",20120604,"09:27:19",100278,334.5228931,440364.2048,6479355.71,12.53077227,440346.7859,6479382.968,439705.2768,6479808.966,303.5864192,770.0706021,-30.93647383,6,1,"G-Against","0-Parallel","DN-Dive-no-fluke","50","none","moderate","calm","excellent"
"1989",4237,"2012-08-06-N","2012-08-06-N-019","2012-08-06-N-019","8/6/2012","Y","Single",1,2012,"Sapphire Princess","Nat","Starboard","y","humpback whale",1,"n",0,58.77671666,0,58.77671666,-136.3743765,"8/6/2012","8/6/2012",1591,"8/6/2012","17:39:58","8/6/2012",20120806,"17:39:58",319486,129.6145255,420531.8211,6516004.845,19.53274152,420559.0999,6515987.459,421318.4858,6516149.019,77.98934846,776.3818001,-51.62517702,8,1,"G-Against","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","poor"
"1990",4240,"2012-06-08-N","2012-06-08-N-017","2012-06-08-N-017","6/8/2012","N","MultiOb",2,2012,"Statendam","Nat","Port","n","humpback whale",2,"n",0,58.77766357,0,58.77766357,-136.3745093,"6/8/2012","6/8/2012",646,"6/8/2012","8:51:49","6/8/2012",20120608,"08:51:49",114746,310.1745813,420526.3027,6516110.424,17.33356847,420516.5137,6516121.306,420528.7247,6516905.286,0.892341606,784.0749393,50.71776026,6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","light","light","1'","good"
"1991",3014,"2012-06-06-N","2012-06-06-N-055","2012-06-06-N-055","6/6/2012","Y","Single",1,2012,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"y",13,58.57216889,0,58.57216889,-136.0642624,"6/6/2012","6/6/2012",626,"6/6/2012","14:59:03","6/6/2012",20120606,"14:59:03",113256,175.4862125,438100.522,6492904.941,12.62515346,438103.7199,6492889.846,438163.4701,6492107.563,175.6322707,784.5619118,0.146058178,6,1,"W-With","0-Parallel","DF-Dive-fluke-up","50","none","moderate","1'","excellent"
"1992",2054,"2012-08-05-N","2012-08-05-N-031","2012-08-05-N-031","8/5/2012","N","MultiOb",3,2012,"Volendam","Nat","Starboard","n","humpback whale",2,"y",13,58.49233369,0,58.49233369,-136.0544861,"8/5/2012","8/5/2012",1569,"8/5/2012","16:02:37","8/5/2012",20120805,"16:02:37",313683,160.9955958,438529.5597,6484007.609,10.3194847,438534.3196,6483999.93,438788.3911,6483256.095,161.1413812,786.0295026,0.145785473,8,1,"A-Away","90-Perpendicular","BL-Blowing","100","moderate","moderate","calm","good"
"1993",4571,"2012-08-29-N","2012-08-29-N-019","2012-08-29-N-019","8/29/2012","N","MultiOb",2,2012,"Zuiderdam","Nat","Starboard","y","humpback whale",1,"n",0,58.96682234,0,58.96682234,-136.9249336,"8/29/2012","8/29/2012",1868,"8/29/2012","11:11:10","8/29/2012",20120829,"11:11:10",380730,146.880671,389311.4992,6537951.142,14.08269357,389321.534,6537939.42,389493.0512,6537172.159,167.3990008,786.1982769,20.51832975,8,1,"WT-With/To","45-45-degrees","RE-Resting","5","none","moderate","calm","excellent"
"1994",3465,"2012-07-31-N","2012-07-31-N-005","2012-07-31-N-005","7/31/2012","Y","Single",1,2012,"Westerdam","Nat","Starboard","y","humpback whale",1,"n",0,58.62202219,0,58.62202219,-136.0954942,"7/31/2012","7/31/2012",1465,"7/31/2012","8:10:45","7/31/2012",20120731,"08:10:45",287888,324.1536726,436374.7112,6498484.538,12.80195809,436364.7157,6498494.958,435644.8785,6498811.829,293.7589739,786.493861,-30.39469867,7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","moderate","moderate","1'","good"
"1995",3809,"2012-06-01-N","2012-06-01-N-005","2012-06-01-N-005","6/1/2012","Y","Single",1,2012,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.67698819,0,58.67698819,-136.1769001,"6/1/2012","6/1/2012",474,"6/1/2012","9:57:18","6/1/2012",20120601,"09:57:18",87696,319.986074,431754.3903,6504684.158,15.81259133,431746.2775,6504696.932,431002.7296,6504957.533,289.314702,787.8935342,-30.67137199,6,1,"G-Against","0-Parallel","BL-Blowing","70","none","strong","2'","excellent"
"1996",3301,"2012-06-26-N","2012-06-26-N-031","2012-06-26-N-031","6/26/2012","Y","Single",1,2012,"Westerdam","Nat","Starboard","y","humpback whale",1,"n",0,58.65217357,0,58.65217357,-136.0716491,"6/26/2012","6/26/2012",978,"6/26/2012","17:11:08","6/26/2012",20120626,"17:11:08",178736,146.4918363,437813.1566,6501819.09,12.67497407,437819.3834,6501806.063,438529.0291,6501462.297,115.8464355,788.5252252,-30.64540077,6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","moderate","moderate","1'","good"
"1997",1998,"2012-06-17-N","2012-06-17-N-003","2012-06-17-N-003","6/17/2012","Y","Single",1,2012,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.48544536,0,58.48544536,-136.0517718,"6/17/2012","6/17/2012",780,"6/17/2012","6:56:37","6/17/2012",20120617,"06:56:37",138979,343.7912333,438675.7769,6483238.229,12.00332126,438671.3972,6483246.131,438322.5339,6483955.836,333.8230957,790.814647,-9.968137595,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","100","none","moderate","calm","poor-fog"
